,FIPS 1970,SMSA 1970,STATE 1970,COUNTY 1970,FIPS 1980,SMSA 1980,COUNTY 1980,STATE 1980,MSA NAME 1980,FIPS 1990,MSA 1990,COUNTY 1990,STATE 1990,MSA NAME 1990,FIPS 2000,MSA Code 2000,County 2000,MSA Name 2000,FIPS 2010,CBSA 2010,County 2010,CBSA Name 2010,CBSA State 2010,Metro/Micro 2010,1970 Pop,1980 Pop,1990 Pop,2000 Pop,2010 Pop,1970 Emp,1980 Emp,1990 Emp,2000 Emp,2010 Emp
2830,51185,NA,Virginia,Tazewell,51185,NA,Tazewell,Virginia,NA,51185,9999,Tazewell,Virginia,NA,51185,9999,Tazewell VA,,51185,14140,Tazewell VA,Bluefield, WV-VA,Micro,40117,50534,45996,44418,45147,12715,18403,18839,20534,21585
2831,51187,NA,Virginia,Warren,51187,NA,Warren,Virginia,NA,51187,9999,Warren,Virginia,NA,51187,8872,Warren VA,Washington-Baltimore,51187,47900,Warren VA,Washington-Arlington-Alexandria, DC-VA-MD-WV,Metro,15420,21256,26313,31690,37514,6533,9124,10075,13881,16617
2834,51193,NA,Virginia,Westmoreland,51193,NA,Westmoreland,Virginia,NA,51193,9999,Westmoreland,Virginia,NA,51193,9999,Westmoreland VA,,51193, ,Westmoreland VA, , ,,12256,14058,15577,16644,17451,3867,5009,4863,5236,5906
2836,51197,NA,Virginia,Wythe,51197,NA,Wythe,Virginia,NA,51197,9999,Wythe,Virginia,NA,51197,9999,Wythe VA,,51197, ,Wythe VA, , ,,22220,25546,25520,27621,29226,9417,10981,12787,14563,15261
2853,51510,8840,Virginia,Alexandria City,51510,8840,Alexandria City,Virginia,WASHINGTON D.C.-MD.-VA.,51510,8840,Alexandria City,Virginia,Washington DC--MD--VA MSA,51510,8872,Alexandria city VA,Washington-Baltimore,51510,47900,Alexandria (Independent City) VA,Washington-Arlington-Alexandria, DC-VA-MD-WV,Metro,110508,103620,111491,129225,140833,62586,83531,108340,113355,123715
2858,51550,5720,Virginia,Chesapeake City,51550,5720,Chesapeake City,Virginia,NORFOLK-VIRGINIA BEACH-PORTSMOUTH VA.-N.C.,51550,5720,Chesapeake City,Virginia,Norfolk--Virginia Beach--Newport News VA MSA,51550,5720,Chesapeake city VA,Norfolk-Virginia Beach-Newport News,51550,47260,Chesapeake (Independent City) VA,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,89819,114933,153335,200224,223520,22542,32181,62011,102029,121687
2869,51650,5680,Virginia,Hampton City,51650,5680,Hampton City,Virginia,NEWPORT NEWS-HAMPTON VA.,51650,5720,Hampton City,Virginia,Norfolk--Virginia Beach--Newport News VA MSA,51650,5720,Hampton city VA,Norfolk-Virginia Beach-Newport News,51650,47260,Hampton (Independent City) VA,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,120636,123148,134245,146054,137448,50298,60882,75839,82629,76913
2877,51700,5680,Virginia,Newport News City,51700,5680,Newport News City,Virginia,NEWPORT NEWS-HAMPTON VA.,51700,5720,Newport News City,Virginia,Norfolk--Virginia Beach--Newport News VA MSA,51700,5720,Newport News city VA,Norfolk-Virginia Beach-Newport News,51700,47260,Newport News (Independent City) VA,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,138069,145917,172324,180236,180891,75739,85271,109896,114221,119641
2878,51710,5720,Virginia,Norfolk City,51710,5720,Norfolk City,Virginia,NORFOLK-VIRGINIA BEACH-PORTSMOUTH VA.-N.C.,51710,5720,Norfolk City,Virginia,Norfolk--Virginia Beach--Newport News VA MSA,51710,5720,Norfolk city VA,Norfolk-Virginia Beach-Newport News,51710,47260,Norfolk (Independent City) VA,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,306216,268469,261425,234986,242893,211482,230085,258527,223149,210988
2882,51740,5720,Virginia,Portsmouth City,51740,5720,Portsmouth City,Virginia,NORFOLK-VIRGINIA BEACH-PORTSMOUTH VA.-N.C.,51740,5720,Portsmouth City,Virginia,Norfolk--Virginia Beach--Newport News VA MSA,51740,5720,Portsmouth city VA,Norfolk-Virginia Beach-Newport News,51740,47260,Portsmouth (Independent City) VA,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,110896,104709,103833,100337,95484,48093,53927,58676,52369,57413
2884,51760,6760,Virginia,Richmond City,51760,6760,Richmond City,Virginia,RICHMOND VA.,51760,6760,Richmond City,Virginia,Richmond--Petersburg VA MSA,51760,6760,Richmond city VA,Richmond-Petersburg,51760,40060,Richmond (Independent City) VA,Richmond, VA,Metro,248240,219457,203463,196782,204151,204791,233558,219643,193993,177980
2885,51770,6800,Virginia,Roanoke City,51770,6800,Roanoke City,Virginia,ROANOKE VA.,51770,6800,Roanoke City,Virginia,Roanoke VA MSA,51770,6800,Roanoke city VA,Roanoke,51770,40220,Roanoke (Independent City) VA,Roanoke, VA,Metro,92013,100412,96846,94941,96778,63884,75405,84070,87526,79105
2889,51800,NA,Virginia,Suffolk City,51800,5720,Suffolk City,Virginia,NORFOLK-VIRGINIA BEACH-PORTSMOUTH VA.-N.C.,51800,5720,Suffolk City,Virginia,Norfolk--Virginia Beach--Newport News VA MSA,51800,5720,Suffolk city VA,Norfolk-Virginia Beach-Newport News,51800,47260,Suffolk (Independent City) VA,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,45076,47604,52220,64216,84876,18051,19636,20472,26053,34747
2890,51810,5720,Virginia,Virginia Beach City,51810,5720,Virginia Beach City,Virginia,NORFOLK-VIRGINIA BEACH-PORTSMOUTH VA.-N.C.,51810,5720,Virginia Beach City,Virginia,Norfolk--Virginia Beach--Newport News VA MSA,51810,5720,Virginia Beach city VA,Norfolk-Virginia Beach-Newport News,51810,47260,Virginia Beach (Independent City) VA,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,173363,264821,395542,426918,439038,66030,111295,185304,234082,240506
2894,51901,NA,NA,NA,51901,NA,NA,NA,NA,51901,NA,NA,NA,NA,NA,NA,NA,NA,51901,16820,Albemarle + Charlottesville VA*,Charlottesville, VA,Metro,76642,96067,109204,124883,142751,42759,62992,80918,100654,113054
2895,51903,NA,NA,NA,51903,NA,NA,NA,NA,51903,NA,NA,NA,NA,NA,NA,NA,NA,51903,,Alleghany + Covington VA*,,,,28118,28337,24782,23494,22164,11867,12398,12017,12635,9875
2896,51907,NA,NA,NA,51907,NA,NA,NA,NA,51907,NA,NA,NA,NA,NA,NA,NA,NA,51907,44420,Augusta Staunton + Waynesboro VA*,Staunton-Waynesboro, VA,Metro,85665,91031,98096,109129,118349,41054,47059,54582,61773,61315
2897,51911,NA,NA,NA,51911,NA,NA,NA,NA,51911,NA,NA,NA,NA,NA,NA,NA,NA,51911,31340,Campbell + Lynchburg VA*,Lynchburg, VA,Metro,97663,112357,113929,116412,130637,57185,68889,78754,85971,84368
2898,51913,NA,NA,NA,51913,NA,NA,NA,NA,51913,NA,NA,NA,NA,NA,NA,NA,NA,51913,,Carroll + Galax VA*,,,,29275,33806,33366,36185,37095,12993,16492,18518,21071,16527
2899,51918,NA,NA,NA,51918,NA,NA,NA,NA,51918,NA,NA,NA,NA,NA,NA,NA,NA,51918,40060,Dinwiddie Colonial Heights + Petersburg VA*,Richmond, VA,Metro,80894,80105,75469,75140,77889,31034,34453,36413,42292,41103
2900,51919,NA,NA,NA,51919,NA,NA,NA,NA,51919,NA,NA,NA,NA,NA,NA,NA,NA,51919,47900,Fairfax Fairfax City + Falls Church VA*,Washington-Arlington-Alexandria, DC-VA-MD-WV,Metro,489999,631502,851111,1007517,1121870,148818,303107,556597,746712,826400
2901,51921,NA,NA,NA,51921,NA,NA,NA,NA,51921,NA,NA,NA,NA,NA,NA,NA,NA,51921,49020,Frederick + Winchester VA*,Winchester, VA-WV,Metro,43866,54530,68358,83338,104746,22982,30369,44318,57883,63834
2902,51923,NA,NA,NA,51923,NA,NA,NA,NA,51923,NA,NA,NA,NA,NA,NA,NA,NA,51923,,Greensville + Emporia VA*,,,,14883,15736,14111,17221,18147,6928,7645,8258,9950,9707
2903,51929,NA,NA,NA,51929,NA,NA,NA,NA,51929,NA,NA,NA,NA,NA,NA,NA,NA,51929,32300,Henry + Martinsville VA*,Martinsville, VA,Micro,70626,75825,73136,73234,67845,38167,44491,49408,41937,31728
2904,51931,NA,NA,NA,51931,NA,NA,NA,NA,51931,NA,NA,NA,NA,NA,NA,NA,NA,51931,47260,James City + Williamsburg VA*,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,27180,32908,46738,60548,81434,14407,24901,38339,49609,54303
2905,51933,NA,NA,NA,51933,NA,NA,NA,NA,51933,NA,NA,NA,NA,NA,NA,NA,NA,51933,13980,Montgomery + Radford VA*,Blacksburg-Christiansburg-Radford, VA,Metro,58939,77176,90211,99671,111047,28815,38345,49351,55373,59689
2906,51939,NA,NA,NA,51939,NA,NA,NA,NA,51939,NA,NA,NA,NA,NA,NA,NA,NA,51939,19260,Pittsylvania + Danville VA*,Danville, VA,Micro,105238,111813,109036,109939,106525,49002,52573,52644,57027,48683
2907,51941,NA,NA,NA,51941,NA,NA,NA,NA,51941,NA,NA,NA,NA,NA,NA,NA,NA,51941,40060,Prince George + Hopewell VA*,Richmond, VA,Metro,47671,49266,50785,55377,58283,26091,28118,27592,28749,33096
2908,51942,NA,NA,NA,51942,NA,NA,NA,NA,51942,NA,NA,NA,NA,NA,NA,NA,NA,51942,47900,Prince William Manassas + Manassas Park VA*,Washington-Arlington-Alexandria, DC-VA-MD-WV,Metro,112424,168538,251587,329784,459077,34397,55358,103287,141813,194650
2909,51944,NA,NA,NA,51944,NA,NA,NA,NA,51944,NA,NA,NA,NA,NA,NA,NA,NA,51944,40220,Roanoke + Salem VA*,Roanoke, VA,Metro,89568,97045,103344,110491,117321,34196,45015,59227,74131,75888
2910,51945,NA,NA,NA,51945,NA,NA,NA,NA,51945,NA,NA,NA,NA,NA,NA,NA,NA,51945,,Rockbridge Buena Vista + Lexington VA*,,,,30544,31865,31817,34041,36001,12772,13442,15517,18569,18928
2911,51947,NA,NA,NA,51947,NA,NA,NA,NA,51947,NA,NA,NA,NA,NA,NA,NA,NA,51947,25500,Rockingham + Harrisonburg VA*,Harrisonburg, VA,Metro,62807,77093,88857,108414,125415,31524,41367,54138,69386,77387
2912,51949,NA,NA,NA,51949,NA,NA,NA,NA,51949,NA,NA,NA,NA,NA,NA,NA,NA,51949, ,Southampton + Franklin VA*, , ,,25395,26007,25479,25762,27223,9518,10001,10061,11171,11032
2913,51951,NA,NA,NA,51951,NA,NA,NA,NA,51951,NA,NA,NA,NA,NA,NA,NA,NA,51951,47900,Spotsylvania + Fredericksburg VA*,Washington-Arlington-Alexandria, DC-VA-MD-WV,Metro,31136,50136,78237,110848,147378,15840,24109,40022,59872,73259
2914,51953,NA,NA,NA,51953,NA,NA,NA,NA,51953,NA,NA,NA,NA,NA,NA,NA,NA,51953,28700,Washington + Bristol VA*,Kingsport-Bristol-Bristol, TN-VA,Metro,55877,65522,64423,68519,72746,23838,31701,38194,42678,41715
2915,51955,NA,NA,NA,51955,NA,NA,NA,NA,51955,NA,NA,NA,NA,NA,NA,NA,NA,51955,13720,Wise + Norton VA*,Big Stone Gap, VA,Micro,40299,48602,43793,45993,45585,13029,20259,20542,20774,23881
2916,51958,NA,NA,NA,51958,NA,NA,NA,NA,51958,NA,NA,NA,NA,NA,NA,NA,NA,51958,47260,York + Poquoson VA*,Virginia Beach-Norfolk-Newport News, VA-NC,Metro,33416,44243,53694,68701,77356,9423,12549,20638,27548,32083
2917,53001,NA,Washington,Adams,53001,NA,Adams,Washington,NA,53001,9999,Adams,Washington,NA,53001,9999,Adams WA,,53001,36830,Adams WA,Othello, WA,Micro,12125,13259,13636,16458,18810,7057,8097,8096,8770,8520
2918,53003,NA,Washington,Asotin,53003,NA,Asotin,Washington,NA,53003,9999,Asotin,Washington,NA,53003,9999,Asotin WA,,53003,30300,Asotin WA,Lewiston, ID-WA,Metro,13833,16857,17666,20546,21710,3229,4597,5544,7653,8328
2919,53005,NA,Washington,Benton,53005,6740,Benton,Washington,RICHLAND-KENNEWICK-PASCO WASH.,53005,6740,Benton,Washington,Richland--Kennewick--Pasco WA MSA,53005,6740,Benton WA,Richland-Kennewick-Pasco,53005,28420,Benton WA,Kennewick-Richland, WA,Metro,67599,110252,113583,143131,176516,27860,59478,62476,76787,99070
2920,53007,NA,Washington,Chelan,53007,NA,Chelan,Washington,NA,53007,9999,Chelan,Washington,NA,53007,9999,Chelan WA,,53007,48300,Chelan WA,Wenatchee, WA,Metro,41063,45315,52476,66648,72743,22830,29814,38346,46001,48541
2921,53009,NA,Washington,Clallam,53009,NA,Clallam,Washington,NA,53009,9999,Clallam,Washington,NA,53009,9999,Clallam WA,,53009,38820,Clallam WA,Port Angeles, WA,Micro,34999,51703,56525,64269,71533,13923,21729,26364,32107,32306
2922,53011,6440,Washington,Clark,53011,6440,Clark,Washington,PORTLAND OREG.-WASH.,53011,6442,Clark,Washington,Portland--Vancouver OR--WA CMSA,53011,6442,Clark WA,Portland-Salem,53011,38900,Clark WA,Portland-Vancouver-Hillsboro, OR-WA,Metro,129619,193230,240883,347208,426804,43049,68705,106879,158280,181610
2923,53013,NA,Washington,Columbia,53013,NA,Columbia,Washington,NA,53013,9999,Columbia,Washington,NA,53013,9999,Columbia WA,,53013,47460,Columbia WA,Walla Walla, WA,Metro,4429,4060,4020,4069,4106,2427,2207,2178,2455,2004
2924,53015,NA,Washington,Cowlitz,53015,NA,Cowlitz,Washington,NA,53015,9999,Cowlitz,Washington,NA,53015,9999,Cowlitz WA,,53015,31020,Cowlitz WA,Longview, WA,Metro,68799,79601,82478,92984,102417,29467,37129,42731,48346,45705
2925,53017,NA,Washington,Douglas,53017,NA,Douglas,Washington,NA,53017,9999,Douglas,Washington,NA,53017,9999,Douglas WA,,53017,48300,Douglas WA,Wenatchee, WA,Metro,16842,22276,26389,32674,38551,5989,9178,9911,10946,14331
2926,53019,NA,Washington,Ferry,53019,NA,Ferry,Washington,NA,53019,9999,Ferry,Washington,NA,53019,9999,Ferry WA,,53019, ,Ferry WA, , ,,3682,5836,6329,7276,7549,1207,2085,2567,2775,2607
2927,53021,NA,Washington,Franklin,53021,6740,Franklin,Washington,RICHLAND-KENNEWICK-PASCO WASH.,53021,6740,Franklin,Washington,Richland--Kennewick--Pasco WA MSA,53021,6740,Franklin WA,Richland-Kennewick-Pasco,53021,28420,Franklin WA,Kennewick-Richland, WA,Metro,25900,35263,37748,49565,79132,12957,18523,21788,25691,35801
2928,53023,NA,Washington,Garfield,53023,NA,Garfield,Washington,NA,53023,9999,Garfield,Washington,NA,53023,9999,Garfield WA,,53023, ,Garfield WA, , ,,2908,2464,2248,2383,2265,1704,1642,1200,1320,1244
2929,53025,NA,Washington,Grant,53025,NA,Grant,Washington,NA,53025,9999,Grant,Washington,NA,53025,9999,Grant WA,,53025,34180,Grant WA,Moses Lake, WA,Micro,42264,48630,55085,74918,89627,18631,24050,27949,37773,41795
2930,53027,NA,Washington,Grays Harbor,53027,NA,Grays Harbor,Washington,NA,53027,9999,Grays Harbor,Washington,NA,53027,9999,Grays Harbor WA,,53027,10140,Grays Harbor WA,Aberdeen, WA,Micro,59514,66437,64397,67075,72857,23748,33260,30353,32413,29846
2931,53029,NA,Washington,Island,53029,NA,Island,Washington,NA,53029,9999,Island,Washington,NA,53029,7602,Island WA,Seattle-Tacoma-Bremerton,53029,36020,Island WA,Oak Harbor, WA,Micro,27116,44309,60907,71886,78712,12418,18202,27184,33936,32643
2932,53031,NA,Washington,Jefferson,53031,NA,Jefferson,Washington,NA,53031,9999,Jefferson,Washington,NA,53031,9999,Jefferson WA,,53031, ,Jefferson WA, , ,,10624,16105,20659,26414,29902,3733,6316,9262,13230,13954
2933,53033,7600,Washington,King,53033,7600,King,Washington,SEATTLE-EVERETT WASH.,53033,7602,King,Washington,Seattle--Tacoma WA CMSA,53033,7602,King WA,Seattle-Tacoma-Bremerton,53033,42660,King WA,Seattle-Tacoma-Bellevue, WA,Metro,1156810,1276525,1517208,1739009,1937699,547396,813822,1163109,1438248,1443091
2934,53035,NA,Washington,Kitsap,53035,1150,Kitsap,Washington,BREMERTON WASH.,53035,1150,Kitsap,Washington,Bremerton WA MSA,53035,7602,Kitsap WA,Seattle-Tacoma-Bremerton,53035,14740,Kitsap WA,Bremerton-Silverdale, WA,Metro,101617,148762,191879,232720,251723,45195,67650,99487,112616,120883
2935,53037,NA,Washington,Kittitas,53037,NA,Kittitas,Washington,NA,53037,9999,Kittitas,Washington,NA,53037,9999,Kittitas WA,,53037,21260,Kittitas WA,Ellensburg, WA,Micro,25139,24940,26859,33537,41014,10215,11870,13701,17504,20112
2936,53039,NA,Washington,Klikatat,53039,NA,Klickitat,Washington,NA,53039,9999,Klickitat,Washington,NA,53039,9999,Klickitat WA,,53039, ,Klickitat WA, , ,,12184,15949,16665,19204,20390,5610,6946,7508,9150,10225
2937,53041,NA,Washington,Lewis,53041,NA,Lewis,Washington,NA,53041,9999,Lewis,Washington,NA,53041,9999,Lewis WA,,53041,16500,Lewis WA,Centralia, WA,Micro,45612,56186,59546,68596,75516,18770,25657,29665,34425,33039
2938,53043,NA,Washington,Lincoln,53043,NA,Lincoln,Washington,NA,53043,9999,Lincoln,Washington,NA,53043,9999,Lincoln WA,,53043, ,Lincoln WA, , ,,9593,9611,8882,10143,10570,5089,4847,4253,4908,5009
2939,53045,NA,Washington,Mason,53045,NA,Mason,Washington,NA,53045,9999,Mason,Washington,NA,53045,9999,Mason WA,,53045,43220,Mason WA,Shelton, WA,Micro,20945,31386,38683,49631,60752,7059,10965,13734,17691,19533
2940,53047,NA,Washington,Okanogan,53047,NA,Okanogan,Washington,NA,53047,9999,Okanogan,Washington,NA,53047,9999,Okanogan WA,,53047, ,Okanogan WA, , ,,25901,30858,33424,39566,41246,14171,16853,19407,22179,22680
2941,53049,NA,Washington,Pacific,53049,NA,Pacific,Washington,NA,53049,9999,Pacific,Washington,NA,53049,9999,Pacific WA,,53049, ,Pacific WA, , ,,15749,17351,18961,20939,20884,6417,8043,8424,9620,9321
2942,53051,NA,Washington,Pend Oreille,53051,NA,Pend Oreille,Washington,NA,53051,9999,Pend Oreille,Washington,NA,53051,9999,Pend Oreille WA,,53051,44060,Pend Oreille WA,Spokane-Spokane Valley, WA,Metro,6097,8636,8924,11672,12963,2089,2696,3038,4165,4558
2943,53053,8200,Washington,Pierce,53053,8200,Pierce,Washington,TACOMA WASH.,53053,7602,Pierce,Washington,Seattle--Tacoma WA CMSA,53053,7602,Pierce WA,Seattle-Tacoma-Bremerton,53053,42660,Pierce WA,Seattle-Tacoma-Bellevue, WA,Metro,412738,488754,590519,703993,795422,186872,211040,277559,334096,382113
2944,53055,NA,Washington,San Juan,53055,NA,San Juan,Washington,NA,53055,9999,San Juan,Washington,NA,53055,9999,San Juan WA,,53055, ,San Juan WA, , ,,3903,7899,10171,14120,15770,1744,4058,6614,9415,10369
2945,53057,NA,Washington,Skagit,53057,NA,Skagit,Washington,NA,53057,9999,Skagit,Washington,NA,53057,9999,Skagit WA,,53057,34580,Skagit WA,Mount Vernon-Anacortes, WA,Metro,52419,64491,80457,103420,117004,21242,29998,42865,58513,62331
2946,53059,NA,Washington,Skamania,53059,NA,Skamania,Washington,NA,53059,9999,Skamania,Washington,NA,53059,9999,Skamania WA,,53059,38900,Skamania WA,Portland-Vancouver-Hillsboro, OR-WA,Metro,5834,7895,8326,9895,11100,2085,4001,2582,2881,3090
2947,53061,7600,Washington,Snohomish,53061,7600,Snohomish,Washington,SEATTLE-EVERETT WASH.,53061,7602,Snohomish,Washington,Seattle--Tacoma WA CMSA,53061,7602,Snohomish WA,Seattle-Tacoma-Bremerton,53061,42660,Snohomish WA,Seattle-Tacoma-Bellevue, WA,Metro,265442,340545,471080,609185,715515,89851,134421,212352,278553,331401
2948,53063,7840,Washington,Spokane,53063,7840,Spokane,Washington,SPOKANE WASH.,53063,7840,Spokane,Washington,Spokane WA MSA,53063,7840,Spokane WA,Spokane,53063,44060,Spokane WA,Spokane-Spokane Valley, WA,Metro,289129,342939,363029,418803,472127,121189,164202,197693,247821,265228
2949,53065,NA,Washington,Stevens,53065,NA,Stevens,Washington,NA,53065,9999,Stevens,Washington,NA,53065,9999,Stevens WA,,53065,44060,Stevens WA,Spokane-Spokane Valley, WA,Metro,17436,29138,31101,40210,43487,6229,10740,12418,16007,16295
2950,53067,NA,Washington,Thurston,53067,5910,Thurston,Washington,OLYMPIA WASH.,53067,5910,Thurston,Washington,Olympia WA MSA,53067,7602,Thurston WA,Seattle-Tacoma-Bremerton,53067,36500,Thurston WA,Olympia-Tumwater, WA,Metro,77498,125325,163014,208287,253067,34767,55242,83933,111017,128757
2951,53069,NA,Washington,Wahkiakum,53069,NA,Wahkiakum,Washington,NA,53069,9999,Wahkiakum,Washington,NA,53069,9999,Wahkiakum WA,,53069, ,Wahkiakum WA, , ,,3592,3822,3330,3835,3972,1315,1487,1319,1605,1425
2952,53071,NA,Washington,Walla Walla,53071,NA,Walla Walla,Washington,NA,53071,9999,Walla Walla,Washington,NA,53071,9999,Walla Walla WA,,53071,47460,Walla Walla WA,Walla Walla, WA,Metro,42141,47530,48534,55178,58925,19265,25359,26281,30970,33879
2953,53073,NA,Washington,Whatcom,53073,860,Whatcom,Washington,BELLINGHAM WASH.,53073,860,Whatcom,Washington,Bellingham WA MSA,53073,860,Whatcom WA,Bellingham,53073,13380,Whatcom WA,Bellingham, WA,Metro,82606,107222,129111,167696,201570,34551,50074,73036,93454,109139
2954,53075,NA,Washington,Whitman,53075,NA,Whitman,Washington,NA,53075,9999,Whitman,Washington,NA,53075,9999,Whitman WA,,53075,39420,Whitman WA,Pullman, WA,Micro,38061,40199,38857,40754,44797,16086,16903,18729,21809,23930
2955,53077,NA,Washington,Yakima,53077,9260,Yakima,Washington,YAKIMA WASH.,53077,9260,Yakima,Washington,Yakima WA MSA,53077,9260,Yakima WA,Yakima,53077,49420,Yakima WA,Yakima, WA,Metro,145600,173118,189454,222615,244313,63707,82688,101956,112954,119317
2956,54001,NA,West Virginia,Barbour,54001,NA,Barbour,West Virginia,NA,54001,9999,Barbour,West Virginia,NA,54001,9999,Barbour WV,,54001, ,Barbour WV, , ,,14166,16661,15675,15560,16596,4208,5954,4806,5411,5355
2957,54003,NA,West Virginia,Berkeley,54003,NA,Berkeley,West Virginia,NA,54003,9999,Berkeley,West Virginia,NA,54003,8872,Berkeley WV,Washington-Baltimore,54003,25180,Berkeley WV,Hagerstown-Martinsburg, MD-WV,Metro,36437,46995,59839,76357,104646,16348,19582,25273,34000,39906
2958,54005,NA,West Virginia,Boone,54005,NA,Boone,West Virginia,NA,54005,9999,Boone,West Virginia,NA,54005,9999,Boone WV,,54005,16620,Boone WV,Charleston, WV,Metro,25182,30449,25781,25473,24585,6417,10833,9410,9076,10019
2959,54007,NA,West Virginia,Braxton,54007,NA,Braxton,West Virginia,NA,54007,9999,Braxton,West Virginia,NA,54007,9999,Braxton WV,,54007, ,Braxton WV, , ,,12756,13954,13021,14713,14527,3677,4030,4800,5552,5448
2960,54009,8080,West Virginia,Brooke,54009,8080,Brooke,West Virginia,STEUBENVILLE-WEIRTON OHIO-W. VA.,54009,8080,Brooke,West Virginia,Steubenville--Weirton OH--WV MSA,54009,8080,Brooke WV,Steubenville-Weirton,54009,48260,Brooke WV,Weirton-Steubenville, WV-OH,Metro,30354,31082,26973,25366,24007,9110,9996,9825,10869,9825
2961,54011,3400,West Virginia,Cabell,54011,3400,Cabell,West Virginia,HUNTINGTON-ASHLAND W. VA.-KY.-OHIO,54011,3400,Cabell,West Virginia,Huntington--Ashland WV--KY--OH MSA,54011,3400,Cabell WV,Huntington-Ashland,54011,26580,Cabell WV,Huntington-Ashland, WV-KY-OH,Metro,107195,106924,96754,96735,96369,54193,60008,56940,63962,63121
2962,54013,NA,West Virginia,Calhoun,54013,NA,Calhoun,West Virginia,NA,54013,9999,Calhoun,West Virginia,NA,54013,9999,Calhoun WV,,54013, ,Calhoun WV, , ,,7068,8287,7881,7596,7643,1705,2438,2726,2590,2876
2963,54015,NA,West Virginia,Clay,54015,NA,Clay,West Virginia,NA,54015,9999,Clay,West Virginia,NA,54015,9999,Clay WV,,54015,16620,Clay WV,Charleston, WV,Metro,9412,11276,9947,10302,9371,1335,1759,1917,2757,2760
2964,54017,NA,West Virginia,Doddridge,54017,NA,Doddridge,West Virginia,NA,54017,9999,Doddridge,West Virginia,NA,54017,9999,Doddridge WV,,54017,17220,Doddridge WV,Clarksburg, WV,Micro,6383,7464,7000,7396,8194,1668,1817,1930,2340,2054
2965,54019,NA,West Virginia,Fayette,54019,NA,Fayette,West Virginia,NA,54019,9999,Fayette,West Virginia,NA,54019,9999,Fayette WV,,54019,13220,Fayette WV,Beckley, WV,Metro,49341,57790,47867,47507,45997,13476,15348,14593,16334,15976
2966,54021,NA,West Virginia,Gilmer,54021,NA,Gilmer,West Virginia,NA,54021,9999,Gilmer,West Virginia,NA,54021,9999,Gilmer WV,,54021, ,Gilmer WV, , ,,7755,8390,7622,7208,8724,1865,2810,2833,2753,3418
2967,54023,NA,West Virginia,Grant,54023,NA,Grant,West Virginia,NA,54023,9999,Grant,West Virginia,NA,54023,9999,Grant WV,,54023, ,Grant WV, , ,,8595,10229,10450,11280,11914,4289,5648,6855,6001,5432
2968,54025,NA,West Virginia,Greenbrier,54025,NA,Greenbrier,West Virginia,NA,54025,9999,Greenbrier,West Virginia,NA,54025,9999,Greenbrier WV,,54025, ,Greenbrier WV, , ,,32130,37666,34683,34437,35540,11673,14813,16079,17398,18832
2969,54027,NA,West Virginia,Hampshire,54027,NA,Hampshire,West Virginia,NA,54027,9999,Hampshire,West Virginia,NA,54027,9999,Hampshire WV,,54027,49020,Hampshire WV,Winchester, VA-WV,Metro,11712,14905,16606,20288,23948,4249,4989,5727,6689,7070
2970,54029,8080,West Virginia,Hancock,54029,8080,Hancock,West Virginia,STEUBENVILLE-WEIRTON OHIO-W. VA.,54029,8080,Hancock,West Virginia,Steubenville--Weirton OH--WV MSA,54029,8080,Hancock WV,Steubenville-Weirton,54029,48260,Hancock WV,Weirton-Steubenville, WV-OH,Metro,39747,40961,35180,32652,30661,23547,23752,19981,17971,14244
2971,54031,NA,West Virginia,Hardy,54031,NA,Hardy,West Virginia,NA,54031,9999,Hardy,West Virginia,NA,54031,9999,Hardy WV,,54031, ,Hardy WV, , ,,8873,10024,11029,12677,14038,3634,4534,5525,7601,7797
2972,54033,NA,West Virginia,Harrison,54033,NA,Harrison,West Virginia,NA,54033,9999,Harrison,West Virginia,NA,54033,9999,Harrison WV,,54033,17220,Harrison WV,Clarksburg, WV,Micro,73227,77724,69216,68520,69265,30718,33892,32763,40883,44005
2973,54035,NA,West Virginia,Jackson,54035,NA,Jackson,West Virginia,NA,54035,9999,Jackson,West Virginia,NA,54035,9999,Jackson WV,,54035, ,Jackson WV, , ,,20855,25912,25946,28061,29271,7838,10811,10271,12545,11263
2974,54037,NA,West Virginia,Jefferson,54037,NA,Jefferson,West Virginia,NA,54037,9999,Jefferson,West Virginia,NA,54037,8872,Jefferson WV,Washington-Baltimore,54037,47900,Jefferson WV,Washington-Arlington-Alexandria, DC-VA-MD-WV,Metro,21256,30434,36145,42485,53626,8989,10670,14797,17829,21975
2975,54039,1480,West Virginia,Kanawha,54039,1480,Kanawha,West Virginia,CHARLESTON W. VA.,54039,1480,Kanawha,West Virginia,Charleston WV MSA,54039,1480,Kanawha WV,Charleston,54039,16620,Kanawha WV,Charleston, WV,Metro,229390,231470,207396,199743,192939,105173,125588,118420,136958,131260
